,0,1,2
94,-19.4985632510047,-0.5177651819673712,Iris-versicolor
95,-20.49629079338545,-0.541378446094928,Iris-versicolor
96,-21.497398788842627,-0.5527597032692703,Iris-versicolor
97,-22.506942924069538,-0.26407472004418875,Iris-versicolor
98,-23.442890235420222,-1.9672950357359977,Iris-versicolor
99,-24.49160648284685,-0.7556402272552845,Iris-versicolor
100,-25.58399632112024,1.3892487728785932,Iris-virginica
101,-26.536947444082013,0.20323323777086258,Iris-virginica
102,-27.584473049685524,1.5142055729058255,Iris-virginica
103,-28.557584793320807,0.7493184567513969,Iris-virginica
104,-29.572537581731318,1.0817789549602823,Iris-virginica
105,-30.613782460685933,2.214882139192638,Iris-virginica
106,-31.49644503520755,-0.9913207857986933,Iris-virginica
107,-32.59285464905141,1.6564432976750227,Iris-virginica
108,-33.56745985020834,0.9139470390711587,Iris-virginica
109,-34.59086603425399,1.5454516074164915,Iris-virginica
110,-35.5382882885131,0.2031698353195419,Iris-virginica
111,-36.54362514304204,0.2571584432528835,Iris-virginica
112,-37.5573566246649,0.6298178308908707,Iris-virginica
113,-38.523949889049774,-0.38617573903518315,Iris-virginica
114,-39.53315984067482,-0.18838284579688389,Iris-virginica
115,-40.54448695707152,0.1981407288187702,Iris-virginica
116,-41.54504633200275,0.23516125936609594,Iris-virginica
117,-42.606716984870275,1.873819750070606,Iris-virginica
118,-43.619355899742146,2.0434029704177123,Iris-virginica
119,-44.51612795161522,-0.6168360659817237,Iris-virginica
120,-45.56130842937509,0.570678500872891,Iris-virginica
121,-46.510862898126355,-0.8480572051813912,Iris-virginica
122,-47.60318218246467,1.6295721724306864,Iris-virginica
123,-48.515923658398606,-0.6376268134371708,Iris-virginica
124,-49.55154697081813,0.2517891535737017,Iris-virginica
125,-50.56391594110093,0.6229450720128525,Iris-virginica
126,-51.50797220611406,-0.8929382338055014,Iris-virginica
127,-52.50852831671864,-0.9038467558334904,Iris-virginica
128,-53.542375645462954,-0.13410652075237695,Iris-virginica
129,-54.55090870881707,0.24294491299767493,Iris-virginica
130,-55.569055499907854,0.6343057919515599,Iris-virginica
131,-56.58337990676743,1.1003062090678717,Iris-virginica
132,-57.54048165479901,-0.269129967932629,Iris-virginica
133,-58.50927078679879,-0.9652975951706921,Iris-virginica
134,-59.522802881218055,-0.718528945158941,Iris-virginica
135,-60.57433626326718,0.6873688705182052,Iris-virginica
136,-61.53642152035171,-0.4347471709560114,Iris-virginica
137,-62.52504676535433,-0.670771468624928,Iris-virginica
138,-63.494026080918196,-1.4833736627692777,Iris-virginica
139,-64.53129431723302,-0.5037725675437745,Iris-virginica
140,-65.53960094453818,-0.395376858882929,Iris-virginica
141,-66.5219658660352,-0.7762435822654334,Iris-virginica
142,-67.50134166634402,-1.4660544658207755,Iris-virginica
143,-68.54713606182438,-0.2507102911053967,Iris-virginica
144,-69.54049727374888,-0.4511619720830763,Iris-virginica
145,-70.51974095609604,-0.9542300668571528,Iris-virginica
146,-71.50190649038946,-1.4609875278658944,Iris-virginica
147,-72.51053330630732,-1.2180254481398913,Iris-virginica
148,-73.51588741670169,-1.1650590104695264,Iris-virginica
149,-74.49385860710457,-1.7339537353519865,Iris-virginica
